Incident energy;xsec
4.51569E+05;4.77082E-03
4.51597E+05;4.77112E-03
4.51625E+05;4.77142E-03
4.51653E+05;4.77171E-03
4.51667E+05;4.77186E-03
4.51681E+05;4.77201E-03
4.51695E+05;4.77216E-03
4.51709E+05;4.77231E-03
4.51737E+05;4.77260E-03
4.51763E+05;4.77288E-03
4.51790E+05;4.77316E-03
4.51816E+05;4.77344E-03
4.51829E+05;4.77358E-03
4.51842E+05;4.77371E-03
4.51859E+05;4.77389E-03
4.51876E+05;4.77407E-03
4.51893E+05;4.77425E-03
4.51910E+05;4.77443E-03
4.51933E+05;4.77467E-03
4.51956E+05;4.77491E-03
4.51979E+05;4.77515E-03
4.52001E+05;4.77539E-03
4.52024E+05;4.77564E-03
4.52047E+05;4.77588E-03
4.52070E+05;4.77612E-03
4.52093E+05;4.77636E-03
4.52125E+05;4.77670E-03
4.52156E+05;4.77703E-03
4.52188E+05;4.77737E-03
4.52220E+05;4.77771E-03
4.52252E+05;4.77805E-03
4.52284E+05;4.77838E-03
4.52348E+05;4.77906E-03
4.52397E+05;4.77958E-03
4.52446E+05;4.78009E-03
4.52544E+05;4.78113E-03
4.52642E+05;4.78216E-03
4.52740E+05;4.78320E-03
4.52838E+05;4.78423E-03
4.52936E+05;4.78527E-03
4.53034E+05;4.78630E-03
4.53132E+05;4.78733E-03
4.53252E+05;4.78861E-03
4.53373E+05;4.78989E-03
4.53433E+05;4.79052E-03
4.53494E+05;4.79116E-03
4.53554E+05;4.79180E-03
4.53615E+05;4.79244E-03
4.53695E+05;4.79329E-03
4.53803E+05;4.79443E-03
4.53911E+05;4.79557E-03
4.54126E+05;4.79784E-03
4.54234E+05;4.79898E-03
4.54342E+05;4.80012E-03
4.54396E+05;4.80069E-03
4.54450E+05;4.80126E-03
4.54504E+05;4.80183E-03
4.54558E+05;4.80240E-03
4.54612E+05;4.80298E-03
4.54639E+05;4.80326E-03
4.54666E+05;4.80355E-03
4.54693E+05;4.80384E-03
4.54721E+05;4.80412E-03
4.54734E+05;4.80427E-03
4.54748E+05;4.80441E-03
4.54761E+05;4.80455E-03
4.54775E+05;4.80470E-03
4.54788E+05;4.80483E-03
4.54801E+05;4.80497E-03
4.54814E+05;4.80511E-03
4.54827E+05;4.80525E-03
4.54834E+05;4.80532E-03
4.54840E+05;4.80539E-03
4.54847E+05;4.80545E-03
4.54853E+05;4.80552E-03
4.54860E+05;4.80559E-03
4.54866E+05;4.80566E-03
4.54873E+05;4.80573E-03
4.54879E+05;4.80580E-03
4.54885E+05;4.80586E-03
4.54892E+05;4.80593E-03
4.54898E+05;4.80600E-03
4.54904E+05;4.80606E-03
4.54929E+05;4.80632E-03
4.54936E+05;4.80640E-03
4.54943E+05;4.80647E-03
4.54949E+05;4.80654E-03
4.54956E+05;4.80661E-03
4.54964E+05;4.80669E-03
4.54971E+05;4.80677E-03
4.54978E+05;4.80685E-03
4.54986E+05;4.80692E-03
4.55000E+05;4.80708E-03
4.55008E+05;4.80715E-03
4.55015E+05;4.80723E-03
4.55020E+05;4.80728E-03
4.55025E+05;4.80733E-03
4.55029E+05;4.80739E-03
4.55034E+05;4.80744E-03
4.55039E+05;4.80749E-03
4.55044E+05;4.80754E-03
4.55049E+05;4.80759E-03
4.55054E+05;4.80764E-03
4.55058E+05;4.80769E-03
4.55063E+05;4.80774E-03
4.55073E+05;4.80784E-03
4.55083E+05;4.80795E-03
4.55092E+05;4.80805E-03
4.55104E+05;4.80817E-03
4.55116E+05;4.80830E-03
4.55127E+05;4.80842E-03
4.55139E+05;4.80854E-03
4.55151E+05;4.80867E-03
4.55162E+05;4.80879E-03
4.55186E+05;4.80904E-03
4.55209E+05;4.80929E-03
4.55233E+05;4.80953E-03
4.55256E+05;4.80978E-03
4.55280E+05;4.81003E-03
4.55306E+05;4.81031E-03
4.55332E+05;4.81058E-03
4.55384E+05;4.81114E-03
4.55437E+05;4.81169E-03
4.55489E+05;4.81224E-03
4.55594E+05;4.81335E-03
4.55698E+05;4.81445E-03
4.55787E+05;4.81539E-03
4.55875E+05;4.81632E-03
4.56010E+05;4.81775E-03
4.56146E+05;4.81918E-03
4.56281E+05;4.82061E-03
4.56417E+05;4.82204E-03
4.56553E+05;4.82348E-03
4.56688E+05;4.82491E-03
4.56824E+05;4.82634E-03
4.56959E+05;4.82777E-03
4.57032E+05;4.82854E-03
4.57068E+05;4.82893E-03
4.57105E+05;4.82931E-03
4.57141E+05;4.82970E-03
4.57159E+05;4.82989E-03
4.57178E+05;4.83008E-03
4.57196E+05;4.83027E-03
4.57214E+05;4.83047E-03
4.57223E+05;4.83056E-03
4.57232E+05;4.83066E-03
4.57241E+05;4.83075E-03
4.57250E+05;4.83085E-03
4.57260E+05;4.83095E-03
4.57270E+05;4.83105E-03
4.57279E+05;4.83116E-03
4.57289E+05;4.83126E-03
4.57294E+05;4.83131E-03
4.57298E+05;4.83136E-03
4.57303E+05;4.83141E-03
4.57308E+05;4.83146E-03
4.57313E+05;4.83151E-03
4.57318E+05;4.83156E-03
4.57327E+05;4.83166E-03
4.57333E+05;4.83172E-03
4.57339E+05;4.83179E-03
4.57351E+05;4.83192E-03
4.57357E+05;4.83198E-03
4.57363E+05;4.83204E-03
4.57369E+05;4.83211E-03
4.57375E+05;4.83217E-03
4.57380E+05;4.83222E-03
4.57385E+05;4.83227E-03
4.57392E+05;4.83235E-03
4.57400E+05;4.83243E-03
4.57407E+05;4.83251E-03
4.57415E+05;4.83259E-03
4.57422E+05;4.83267E-03
4.57430E+05;4.83275E-03
4.57437E+05;4.83283E-03
4.57445E+05;4.83290E-03
4.57451E+05;4.83297E-03
4.57457E+05;4.83303E-03
4.57463E+05;4.83309E-03
4.57469E+05;4.83316E-03
4.57475E+05;4.83322E-03
4.57480E+05;4.83328E-03
4.57486E+05;4.83334E-03
4.57492E+05;4.83341E-03
4.57504E+05;4.83353E-03
4.57516E+05;4.83366E-03
4.57528E+05;4.83378E-03
4.57540E+05;4.83391E-03
4.57554E+05;4.83406E-03
4.57568E+05;4.83420E-03
4.57596E+05;4.83450E-03
4.57624E+05;4.83480E-03
4.57652E+05;4.83510E-03
4.57708E+05;4.83569E-03
4.57765E+05;4.83628E-03
4.57877E+05;4.83747E-03
4.57990E+05;4.83866E-03
4.58145E+05;4.84031E-03
4.58301E+05;4.84195E-03
4.58379E+05;4.84277E-03
4.58457E+05;4.84360E-03
4.58535E+05;4.84442E-03
4.58613E+05;4.84524E-03
4.58725E+05;4.84643E-03
4.58782E+05;4.84703E-03
4.58838E+05;4.84763E-03
4.58895E+05;4.84822E-03
4.58951E+05;4.84882E-03
4.58980E+05;4.84912E-03
4.59008E+05;4.84942E-03
4.59036E+05;4.84971E-03
4.59064E+05;4.85001E-03
4.59086E+05;4.85024E-03
4.59107E+05;4.85047E-03
4.59129E+05;4.85069E-03
4.59150E+05;4.85092E-03
4.59172E+05;4.85115E-03
4.59182E+05;4.85126E-03
4.59193E+05;4.85137E-03
4.59204E+05;4.85149E-03
4.59214E+05;4.85160E-03
4.59225E+05;4.85171E-03
4.59236E+05;4.85183E-03
4.59248E+05;4.85196E-03
4.59261E+05;4.85209E-03
4.59273E+05;4.85222E-03
4.59285E+05;4.85235E-03
4.59292E+05;4.85242E-03
4.59298E+05;4.85248E-03
4.59304E+05;4.85255E-03
4.59310E+05;4.85261E-03
4.59323E+05;4.85274E-03
4.59335E+05;4.85287E-03
4.59364E+05;4.85318E-03
4.59371E+05;4.85326E-03
4.59379E+05;4.85333E-03
4.59386E+05;4.85341E-03
4.59393E+05;4.85349E-03
4.59399E+05;4.85355E-03
4.59405E+05;4.85362E-03
4.59412E+05;4.85369E-03
4.59418E+05;4.85375E-03
4.59430E+05;4.85388E-03
4.59443E+05;4.85401E-03
4.59455E+05;4.85415E-03
4.59468E+05;4.85428E-03
4.59480E+05;4.85441E-03
4.59487E+05;4.85448E-03
4.59493E+05;4.85454E-03
4.59500E+05;4.85462E-03
4.59507E+05;4.85469E-03
4.59514E+05;4.85477E-03
4.59522E+05;4.85485E-03
4.59529E+05;4.85492E-03
4.59536E+05;4.85500E-03
4.59550E+05;4.85515E-03
4.59565E+05;4.85530E-03
4.59579E+05;4.85545E-03
4.59594E+05;4.85561E-03
4.59608E+05;4.85576E-03
4.59622E+05;4.85590E-03
4.59635E+05;4.85605E-03
4.59649E+05;4.85619E-03
4.59663E+05;4.85634E-03
4.59690E+05;4.85663E-03
4.59718E+05;4.85692E-03
4.59745E+05;4.85721E-03
4.59773E+05;4.85750E-03
4.59800E+05;4.85779E-03
4.59827E+05;4.85808E-03
4.59867E+05;4.85849E-03
4.59906E+05;4.85891E-03
4.59945E+05;4.85932E-03
4.59984E+05;4.85973E-03
4.60063E+05;4.86056E-03
4.60141E+05;4.86139E-03
4.60220E+05;4.86222E-03
4.60298E+05;4.86305E-03
4.60455E+05;4.86471E-03
4.60622E+05;4.86647E-03
4.60790E+05;4.86824E-03
4.61124E+05;4.87178E-03
4.61459E+05;4.87531E-03
4.61793E+05;4.87885E-03
4.62275E+05;4.88393E-03
4.62515E+05;4.88647E-03
4.62756E+05;4.88901E-03
4.62996E+05;4.89156E-03
4.63237E+05;4.89410E-03
4.63477E+05;4.89664E-03
4.63598E+05;4.89791E-03
4.63718E+05;4.89918E-03
4.63796E+05;4.90001E-03
4.63875E+05;4.90084E-03
4.63953E+05;4.90166E-03
4.64031E+05;4.90249E-03
4.64110E+05;4.90332E-03
4.64188E+05;4.90415E-03
4.64228E+05;4.90456E-03
4.64267E+05;4.90498E-03
4.64306E+05;4.90539E-03
4.64345E+05;4.90581E-03
4.64392E+05;4.90630E-03
4.64439E+05;4.90680E-03
4.64463E+05;4.90705E-03
4.64486E+05;4.90730E-03
4.64510E+05;4.90755E-03
4.64533E+05;4.90779E-03
4.64560E+05;4.90807E-03
4.64586E+05;4.90835E-03
4.64612E+05;4.90862E-03
4.64638E+05;4.90890E-03
4.64651E+05;4.90904E-03
4.64664E+05;4.90918E-03
4.64677E+05;4.90932E-03
4.64690E+05;4.90945E-03
4.64703E+05;4.90959E-03
4.64716E+05;4.90973E-03
4.64729E+05;4.90987E-03
4.64742E+05;4.91000E-03
4.64758E+05;4.91017E-03
4.64774E+05;4.91033E-03
4.64789E+05;4.91050E-03
4.64805E+05;4.91066E-03
4.64820E+05;4.91083E-03
4.64836E+05;4.91099E-03
4.64852E+05;4.91116E-03
4.64867E+05;4.91132E-03
4.64886E+05;4.91152E-03
4.64895E+05;4.91162E-03
4.64904E+05;4.91171E-03
4.64913E+05;4.91181E-03
4.64923E+05;4.91191E-03
4.64932E+05;4.91201E-03
4.64941E+05;4.91211E-03
4.64953E+05;4.91223E-03
4.64965E+05;4.91236E-03
4.64989E+05;4.91261E-03
4.65012E+05;4.91286E-03
4.65024E+05;4.91298E-03
4.65036E+05;4.91311E-03
4.65048E+05;4.91323E-03
4.65060E+05;4.91336E-03
4.65072E+05;4.91348E-03
4.65084E+05;4.91361E-03
4.65095E+05;4.91373E-03
4.65107E+05;4.91386E-03
4.65119E+05;4.91398E-03
4.65131E+05;4.91411E-03
4.65146E+05;4.91426E-03
4.65161E+05;4.91442E-03
4.65175E+05;4.91458E-03
4.65190E+05;4.91473E-03
4.65205E+05;4.91489E-03
4.65220E+05;4.91505E-03
4.65249E+05;4.91536E-03
4.65279E+05;4.91567E-03
4.65309E+05;4.91598E-03
4.65338E+05;4.91630E-03
4.65368E+05;4.91661E-03
4.65400E+05;4.91695E-03
4.65432E+05;4.91728E-03
4.65463E+05;4.91762E-03
4.65495E+05;4.91796E-03
4.65559E+05;4.91863E-03
4.65623E+05;4.91931E-03
4.65687E+05;4.91998E-03
4.65751E+05;4.92065E-03
4.65814E+05;4.92133E-03
4.65878E+05;4.92200E-03
4.65951E+05;4.92277E-03
4.66042E+05;4.92373E-03
4.66133E+05;4.92470E-03
4.66315E+05;4.92662E-03
4.66540E+05;4.92900E-03
4.66765E+05;4.93138E-03
4.66990E+05;4.93375E-03
4.67215E+05;4.93613E-03
4.67440E+05;4.93851E-03
4.67665E+05;4.94088E-03
4.68115E+05;4.94563E-03
4.68348E+05;4.94810E-03
4.68465E+05;4.94934E-03
4.68582E+05;4.95057E-03
4.68716E+05;4.95199E-03
4.68851E+05;4.95341E-03
4.68985E+05;4.95483E-03
4.69119E+05;4.95624E-03
4.69228E+05;4.95740E-03
4.69283E+05;4.95797E-03
4.69337E+05;4.95855E-03
4.69392E+05;4.95913E-03
4.69419E+05;4.95942E-03
4.69447E+05;4.95970E-03
4.69474E+05;4.95999E-03
4.69501E+05;4.96028E-03
4.69515E+05;4.96042E-03
4.69528E+05;4.96057E-03
4.69542E+05;4.96071E-03
4.69556E+05;4.96086E-03
4.69569E+05;4.96100E-03
4.69583E+05;4.96114E-03
4.69596E+05;4.96128E-03
4.69610E+05;4.96143E-03
4.69623E+05;4.96157E-03
4.69637E+05;4.96171E-03
4.69650E+05;4.96185E-03
4.69664E+05;4.96200E-03
4.69679E+05;4.96216E-03
4.69694E+05;4.96231E-03
4.69701E+05;4.96239E-03
4.69709E+05;4.96247E-03
4.69716E+05;4.96255E-03
4.69724E+05;4.96263E-03
4.69731E+05;4.96271E-03
4.69743E+05;4.96284E-03
4.69755E+05;4.96297E-03
4.69780E+05;4.96322E-03
4.69792E+05;4.96335E-03
4.69804E+05;4.96348E-03
4.69816E+05;4.96361E-03
4.69828E+05;4.96373E-03
4.69839E+05;4.96385E-03
4.69851E+05;4.96397E-03
4.69862E+05;4.96409E-03
4.69873E+05;4.96421E-03
4.69885E+05;4.96433E-03
4.69896E+05;4.96445E-03
4.69919E+05;4.96469E-03
4.69941E+05;4.96493E-03
4.69964E+05;4.96517E-03
4.69987E+05;4.96541E-03
4.70009E+05;4.96565E-03
4.70051E+05;4.96609E-03
4.70093E+05;4.96653E-03
4.70134E+05;4.96697E-03
4.70176E+05;4.96741E-03
4.70259E+05;4.96828E-03
4.70342E+05;4.96916E-03
4.70508E+05;4.97092E-03
4.70674E+05;4.97267E-03
4.70856E+05;4.97459E-03
4.71037E+05;4.97650E-03
4.71222E+05;4.97846E-03
4.71408E+05;4.98042E-03
4.71593E+05;4.98238E-03
4.71779E+05;4.98434E-03
4.71964E+05;4.98630E-03
4.72150E+05;4.98826E-03
4.72335E+05;4.99022E-03
4.72520E+05;4.99218E-03
4.72647E+05;4.99351E-03
4.72773E+05;4.99485E-03
4.72880E+05;4.99597E-03
4.72986E+05;4.99710E-03
4.73199E+05;4.99935E-03
4.73412E+05;5.00160E-03
4.73625E+05;5.00385E-03
4.73838E+05;5.00609E-03
4.74051E+05;5.00834E-03
4.74263E+05;5.01059E-03
4.74476E+05;5.01284E-03
4.74649E+05;5.01467E-03
4.74822E+05;5.01650E-03
4.75169E+05;5.02016E-03
4.75515E+05;5.02381E-03
4.75861E+05;5.02747E-03
4.76135E+05;5.03036E-03
4.76272E+05;5.03181E-03
4.76409E+05;5.03326E-03
4.76546E+05;5.03471E-03
4.76683E+05;5.03615E-03
4.76751E+05;5.03688E-03
4.76820E+05;5.03760E-03
4.76888E+05;5.03833E-03
4.76957E+05;5.03905E-03
4.77000E+05;5.03951E-03
4.77043E+05;5.03996E-03
4.77081E+05;5.04036E-03
4.77119E+05;5.04076E-03
4.77157E+05;5.04116E-03
4.77195E+05;5.04156E-03
4.77233E+05;5.04196E-03
4.77252E+05;5.04216E-03
4.77270E+05;5.04236E-03
4.77289E+05;5.04256E-03
4.77308E+05;5.04276E-03
4.77327E+05;5.04296E-03
4.77346E+05;5.04316E-03
4.77366E+05;5.04337E-03
4.77386E+05;5.04358E-03
4.77406E+05;5.04379E-03
4.77426E+05;5.04400E-03
4.77445E+05;5.04421E-03
4.77465E+05;5.04442E-03
4.77485E+05;5.04463E-03
4.77505E+05;5.04484E-03
4.77530E+05;5.04511E-03
4.77556E+05;5.04538E-03
4.77569E+05;5.04551E-03
4.77581E+05;5.04565E-03
4.77594E+05;5.04578E-03
4.77607E+05;5.04592E-03
4.77621E+05;5.04607E-03
4.77634E+05;5.04620E-03
4.77647E+05;5.04634E-03
4.77672E+05;5.04661E-03
4.77698E+05;5.04688E-03
4.77723E+05;5.04714E-03
4.77736E+05;5.04728E-03
4.77749E+05;5.04741E-03
4.77761E+05;5.04755E-03
4.77774E+05;5.04768E-03
4.77787E+05;5.04782E-03
4.77799E+05;5.04795E-03
4.77812E+05;5.04809E-03
4.77825E+05;5.04822E-03
4.77842E+05;5.04840E-03
4.77859E+05;5.04858E-03
4.77876E+05;5.04876E-03
4.77893E+05;5.04894E-03
4.77910E+05;5.04912E-03
4.77927E+05;5.04930E-03
4.77961E+05;5.04965E-03
4.77995E+05;5.05001E-03
4.78028E+05;5.05037E-03
4.78062E+05;5.05073E-03
4.78096E+05;5.05109E-03
4.78135E+05;5.05150E-03
4.78174E+05;5.05191E-03
4.78213E+05;5.05232E-03
4.78251E+05;5.05273E-03
4.78329E+05;5.05355E-03
4.78406E+05;5.05436E-03
4.78484E+05;5.05518E-03
4.78562E+05;5.05600E-03
4.78717E+05;5.05764E-03
4.78852E+05;5.05908E-03
4.78988E+05;5.06051E-03
4.79259E+05;5.06338E-03
4.79570E+05;5.06665E-03
4.79880E+05;5.06993E-03
4.80302E+05;5.07440E-03
4.80725E+05;5.07886E-03
4.81147E+05;5.08332E-03
4.81570E+05;5.08779E-03
4.81993E+05;5.09225E-03
4.82415E+05;5.09671E-03
4.82626E+05;5.09895E-03
4.82838E+05;5.10118E-03
4.83049E+05;5.10341E-03
4.83260E+05;5.10564E-03
4.83461E+05;5.10777E-03
4.83662E+05;5.10989E-03
4.83864E+05;5.11202E-03
4.84065E+05;5.11415E-03
4.84266E+05;5.11627E-03
4.84467E+05;5.11840E-03
4.84668E+05;5.12052E-03
4.84769E+05;5.12158E-03
4.84819E+05;5.12212E-03
4.84870E+05;5.12265E-03
4.84905E+05;5.12302E-03
4.84923E+05;5.12321E-03
4.84941E+05;5.12340E-03
4.84959E+05;5.12359E-03
4.84968E+05;5.12368E-03
4.84977E+05;5.12378E-03
4.84986E+05;5.12387E-03
4.84994E+05;5.12397E-03
4.84999E+05;5.12401E-03
4.85003E+05;5.12406E-03
4.85008E+05;5.12411E-03
4.85012E+05;5.12415E-03
4.85017E+05;5.12420E-03
4.85021E+05;5.12425E-03
4.85026E+05;5.12430E-03
4.85031E+05;5.12436E-03
4.85036E+05;5.12441E-03
4.85041E+05;5.12446E-03
4.85046E+05;5.12451E-03
4.85051E+05;5.12457E-03
4.85056E+05;5.12462E-03
4.85061E+05;5.12467E-03
4.85073E+05;5.12480E-03
4.85080E+05;5.12487E-03
4.85086E+05;5.12493E-03
4.85090E+05;5.12498E-03
4.85095E+05;5.12503E-03
4.85099E+05;5.12507E-03
4.85104E+05;5.12513E-03
4.85110E+05;5.12518E-03
4.85115E+05;5.12524E-03
4.85121E+05;5.12530E-03
4.85130E+05;5.12540E-03
4.85135E+05;5.12545E-03
4.85139E+05;5.12550E-03
4.85144E+05;5.12554E-03
4.85148E+05;5.12559E-03
4.85153E+05;5.12564E-03
4.85158E+05;5.12569E-03
4.85161E+05;5.12573E-03
4.85164E+05;5.12576E-03
4.85168E+05;5.12580E-03
4.85171E+05;5.12583E-03
4.85174E+05;5.12587E-03
4.85178E+05;5.12590E-03
4.85184E+05;5.12597E-03
4.85191E+05;5.12604E-03
4.85197E+05;5.12611E-03
4.85204E+05;5.12618E-03
4.85210E+05;5.12625E-03
4.85223E+05;5.12638E-03
4.85236E+05;5.12652E-03
4.85250E+05;5.12666E-03
4.85263E+05;5.12680E-03
4.85282E+05;5.12700E-03
4.85301E+05;5.12720E-03
4.85339E+05;5.12760E-03
4.85415E+05;5.12841E-03
4.85567E+05;5.13001E-03
4.85831E+05;5.13281E-03
4.86096E+05;5.13561E-03
4.86361E+05;5.13841E-03
4.86626E+05;5.14120E-03
4.86891E+05;5.14400E-03
4.87156E+05;5.14680E-03
4.87421E+05;5.14960E-03
4.87685E+05;5.15240E-03
4.87936E+05;5.15504E-03
4.88187E+05;5.15769E-03
4.88422E+05;5.16017E-03
4.88539E+05;5.16142E-03
4.88657E+05;5.16266E-03
4.88774E+05;5.16390E-03
4.88891E+05;5.16514E-03
4.88950E+05;5.16576E-03
4.89009E+05;5.16638E-03
4.89068E+05;5.16700E-03
4.89097E+05;5.16731E-03
4.89126E+05;5.16762E-03
4.89152E+05;5.16790E-03
4.89179E+05;5.16817E-03
4.89192E+05;5.16831E-03
4.89205E+05;5.16845E-03
4.89218E+05;5.16859E-03
4.89231E+05;5.16872E-03
4.89243E+05;5.16885E-03
4.89254E+05;5.16897E-03
4.89266E+05;5.16910E-03
4.89278E+05;5.16922E-03
4.89284E+05;5.16928E-03
4.89290E+05;5.16934E-03
4.89295E+05;5.16941E-03
4.89301E+05;5.16947E-03
4.89307E+05;5.16953E-03
4.89313E+05;5.16959E-03
4.89319E+05;5.16965E-03
4.89325E+05;5.16972E-03
4.89332E+05;5.16979E-03
4.89340E+05;5.16987E-03
4.89347E+05;5.16995E-03
4.89354E+05;5.17003E-03
4.89362E+05;5.17011E-03
4.89369E+05;5.17018E-03
4.89377E+05;5.17026E-03
4.89384E+05;5.17034E-03
4.89390E+05;5.17040E-03
4.89395E+05;5.17046E-03
4.89401E+05;5.17052E-03
4.89407E+05;5.17059E-03
4.89414E+05;5.17066E-03
4.89427E+05;5.17079E-03
4.89440E+05;5.17093E-03
4.89452E+05;5.17107E-03
4.89458E+05;5.17112E-03
4.89464E+05;5.17118E-03
4.89469E+05;5.17124E-03
4.89475E+05;5.17130E-03
4.89480E+05;5.17136E-03
4.89486E+05;5.17142E-03
4.89497E+05;5.17153E-03
4.89508E+05;5.17165E-03
4.89519E+05;5.17177E-03
4.89530E+05;5.17188E-03
4.89541E+05;5.17200E-03
4.89552E+05;5.17212E-03
4.89563E+05;5.17223E-03
4.89585E+05;5.17247E-03
4.89607E+05;5.17270E-03
4.89629E+05;5.17293E-03
4.89651E+05;5.17317E-03
4.89673E+05;5.17340E-03
4.89718E+05;5.17387E-03
4.89772E+05;5.17444E-03
4.89881E+05;5.17559E-03
4.89990E+05;5.17674E-03
4.90098E+05;5.17789E-03
4.90207E+05;5.17904E-03
4.90316E+05;5.18019E-03
4.90485E+05;5.18197E-03
4.90654E+05;5.18376E-03
4.90992E+05;5.18733E-03
4.91160E+05;5.18911E-03
4.91329E+05;5.19089E-03
4.91498E+05;5.19268E-03
4.91667E+05;5.19446E-03
4.91827E+05;5.19615E-03
4.91907E+05;5.19700E-03
4.91987E+05;5.19784E-03
4.92101E+05;5.19904E-03
4.92214E+05;5.20024E-03
4.92328E+05;5.20144E-03
4.92441E+05;5.20264E-03
4.92555E+05;5.20384E-03
4.92668E+05;5.20504E-03
4.92725E+05;5.20564E-03
4.92782E+05;5.20624E-03
4.92838E+05;5.20684E-03
4.92895E+05;5.20744E-03
4.92956E+05;5.20808E-03
4.93018E+05;5.20874E-03
4.93080E+05;5.20939E-03
4.93204E+05;5.21070E-03
4.93328E+05;5.21201E-03
4.93390E+05;5.21266E-03
4.93452E+05;5.21332E-03
4.93576E+05;5.21463E-03
4.93700E+05;5.21594E-03
4.93824E+05;5.21725E-03
4.93948E+05;5.21856E-03
4.94175E+05;5.22096E-03
4.94372E+05;5.22304E-03
4.94569E+05;5.22512E-03
4.94766E+05;5.22720E-03
4.94963E+05;5.22928E-03
4.95160E+05;5.23136E-03
4.95357E+05;5.23345E-03
4.95554E+05;5.23553E-03
4.95751E+05;5.23761E-03
4.96080E+05;5.24109E-03
4.96410E+05;5.24457E-03
4.96740E+05;5.24806E-03
4.97069E+05;5.25154E-03
4.97436E+05;5.25541E-03
4.97802E+05;5.25928E-03
4.98169E+05;5.26315E-03
4.98535E+05;5.26702E-03
4.98718E+05;5.26896E-03
4.98901E+05;5.27089E-03
4.99084E+05;5.27283E-03
4.99267E+05;5.27476E-03
4.99451E+05;5.27670E-03
4.99634E+05;5.27863E-03
4.99817E+05;5.28057E-03
5.00000E+05;5.28250E-03
5.00130E+05;5.28387E-03
5.00260E+05;5.28525E-03
5.00520E+05;5.28799E-03
5.00779E+05;5.29073E-03
5.00909E+05;5.29210E-03
5.01039E+05;5.29348E-03
5.01148E+05;5.29463E-03
5.01238E+05;5.29558E-03
5.01329E+05;5.29654E-03
5.01509E+05;5.29845E-03
5.01690E+05;5.30036E-03
5.01781E+05;5.30131E-03
5.01871E+05;5.30227E-03
5.01954E+05;5.30314E-03
5.01995E+05;5.30358E-03
5.02037E+05;5.30402E-03
5.02078E+05;5.30446E-03
5.02099E+05;5.30467E-03
5.02120E+05;5.30489E-03
5.02140E+05;5.30511E-03
5.02161E+05;5.30533E-03
5.02182E+05;5.30555E-03
5.02202E+05;5.30577E-03
5.02220E+05;5.30595E-03
5.02233E+05;5.30609E-03
5.02246E+05;5.30623E-03
5.02259E+05;5.30637E-03
5.02272E+05;5.30651E-03
5.02279E+05;5.30658E-03
5.02285E+05;5.30664E-03
5.02292E+05;5.30671E-03
5.02298E+05;5.30678E-03
5.02305E+05;5.30685E-03
5.02311E+05;5.30692E-03
5.02318E+05;5.30699E-03
5.02324E+05;5.30706E-03
5.02334E+05;5.30716E-03
5.02344E+05;5.30727E-03
5.02364E+05;5.30748E-03
5.02374E+05;5.30758E-03
5.02384E+05;5.30768E-03
5.02394E+05;5.30779E-03
5.02403E+05;5.30789E-03
5.02410E+05;5.30796E-03
5.02415E+05;5.30802E-03
5.02421E+05;5.30808E-03
5.02432E+05;5.30819E-03
5.02443E+05;5.30831E-03
5.02454E+05;5.30843E-03
5.02466E+05;5.30855E-03
5.02477E+05;5.30867E-03
5.02488E+05;5.30879E-03
5.02499E+05;5.30890E-03
5.02506E+05;5.30898E-03
5.02514E+05;5.30906E-03
5.02521E+05;5.30913E-03
5.02528E+05;5.30921E-03
5.02536E+05;5.30929E-03
5.02543E+05;5.30937E-03
5.02550E+05;5.30944E-03
5.02557E+05;5.30952E-03
5.02572E+05;5.30967E-03
5.02587E+05;5.30983E-03
5.02601E+05;5.30998E-03
5.02616E+05;5.31014E-03
5.02631E+05;5.31030E-03
5.02647E+05;5.31046E-03
5.02663E+05;5.31063E-03
5.02678E+05;5.31079E-03
5.02709E+05;5.31112E-03
5.02740E+05;5.31145E-03
5.02771E+05;5.31178E-03
5.02802E+05;5.31211E-03
5.02834E+05;5.31244E-03
5.02865E+05;5.31276E-03
5.02931E+05;5.31346E-03
5.02997E+05;5.31416E-03
5.03063E+05;5.31486E-03
5.03129E+05;5.31556E-03
5.03261E+05;5.31696E-03
5.03394E+05;5.31835E-03
5.03502E+05;5.31950E-03
5.03611E+05;5.32065E-03
5.03720E+05;5.32180E-03
5.03775E+05;5.32238E-03
5.03829E+05;5.32295E-03
5.03880E+05;5.32349E-03
5.03930E+05;5.32402E-03
5.03981E+05;5.32456E-03
5.04031E+05;5.32509E-03
5.04082E+05;5.32563E-03
5.04107E+05;5.32589E-03
5.04133E+05;5.32616E-03
5.04158E+05;5.32643E-03
5.04183E+05;5.32669E-03
5.04208E+05;5.32696E-03
5.04234E+05;5.32723E-03
5.04255E+05;5.32745E-03
5.04276E+05;5.32768E-03
5.04298E+05;5.32791E-03
5.04319E+05;5.32813E-03
5.04341E+05;5.32836E-03
5.04362E+05;5.32859E-03
5.04383E+05;5.32881E-03
5.04394E+05;5.32892E-03
5.04405E+05;5.32904E-03
5.04423E+05;5.32923E-03
5.04442E+05;5.32943E-03
5.04461E+05;5.32963E-03
5.04479E+05;5.32982E-03
5.04516E+05;5.33022E-03
5.04535E+05;5.33041E-03
5.04544E+05;5.33051E-03
5.04554E+05;5.33061E-03
5.04564E+05;5.33071E-03
5.04574E+05;5.33082E-03
5.04584E+05;5.33093E-03
5.04594E+05;5.33103E-03
