Incident energy [eV];Computed function [b]
1.082987E+06;1.410739E-02
1.083037E+06;1.411258E-02
1.083136E+06;1.412286E-02
1.083334E+06;1.414342E-02
1.083730E+06;1.418454E-02
1.084522E+06;1.426677E-02
1.085315E+06;1.434912E-02
1.086107E+06;1.443136E-02
1.087692E+06;1.459594E-02
1.088485E+06;1.467828E-02
1.089277E+06;1.476052E-02
1.089953E+06;1.483072E-02
1.090628E+06;1.490081E-02
1.091303E+06;1.497090E-02
1.091978E+06;1.504099E-02
1.092653E+06;1.511108E-02
1.092991E+06;1.514618E-02
1.093328E+06;1.518117E-02
1.093666E+06;1.521626E-02
1.094003E+06;1.525126E-02
1.094341E+06;1.528636E-02
1.094678E+06;1.532135E-02
1.094899E+06;1.534430E-02
1.095119E+06;1.536714E-02
1.095339E+06;1.538998E-02
1.095559E+06;1.541282E-02
1.095670E+06;1.542435E-02
1.095780E+06;1.543577E-02
1.095890E+06;1.544720E-02
1.096000E+06;1.545862E-02
1.096110E+06;1.547004E-02
1.096220E+06;1.548147E-02
1.096330E+06;1.549289E-02
1.096440E+06;1.550431E-02
1.096543E+06;1.551501E-02
1.096646E+06;1.552570E-02
1.096749E+06;1.553640E-02
1.096851E+06;1.554699E-02
1.096954E+06;1.555768E-02
1.097056E+06;1.556827E-02
1.097108E+06;1.557367E-02
1.097159E+06;1.557897E-02
1.097210E+06;1.558427E-02
1.097261E+06;1.558956E-02
1.097320E+06;1.559569E-02
1.097379E+06;1.560181E-02
1.097438E+06;1.560794E-02
1.097496E+06;1.561396E-02
1.097565E+06;1.562113E-02
1.097634E+06;1.562829E-02
1.097703E+06;1.563546E-02
1.097771E+06;1.564252E-02
1.097840E+06;1.564968E-02
1.097908E+06;1.565674E-02
1.097977E+06;1.566391E-02
1.098011E+06;1.566744E-02
1.098045E+06;1.567097E-02
1.098090E+06;1.567564E-02
1.098137E+06;1.568052E-02
1.098183E+06;1.568530E-02
1.098229E+06;1.569007E-02
1.098275E+06;1.569485E-02
1.098361E+06;1.570378E-02
1.098404E+06;1.570824E-02
1.098446E+06;1.571261E-02
1.098489E+06;1.571707E-02
1.098531E+06;1.572143E-02
1.098574E+06;1.572590E-02
1.098616E+06;1.573026E-02
1.098659E+06;1.573473E-02
1.098702E+06;1.573919E-02
1.098745E+06;1.574365E-02
1.098787E+06;1.574801E-02
1.098830E+06;1.575248E-02
1.098872E+06;1.575684E-02
1.098915E+06;1.576131E-02
1.098957E+06;1.576567E-02
1.099012E+06;1.577138E-02
1.099066E+06;1.577699E-02
1.099121E+06;1.578270E-02
1.099175E+06;1.578830E-02
1.099230E+06;1.579402E-02
1.099284E+06;1.579963E-02
1.099392E+06;1.581084E-02
1.099501E+06;1.582215E-02
1.099609E+06;1.583337E-02
1.099718E+06;1.584469E-02
1.099826E+06;1.585590E-02
1.099943E+06;1.586805E-02
1.100059E+06;1.588009E-02
1.100176E+06;1.589224E-02
1.100292E+06;1.590429E-02
1.100409E+06;1.591644E-02
1.100525E+06;1.592848E-02
1.100641E+06;1.594053E-02
1.100757E+06;1.595258E-02
1.100990E+06;1.597677E-02
1.101222E+06;1.600086E-02
1.101455E+06;1.602505E-02
1.101687E+06;1.604914E-02
1.102059E+06;1.608778E-02
1.102431E+06;1.612640E-02
1.102711E+06;1.615547E-02
1.102990E+06;1.618445E-02
1.103270E+06;1.621352E-02
1.103549E+06;1.624249E-02
1.103829E+06;1.627156E-02
1.103969E+06;1.628610E-02
1.104108E+06;1.630054E-02
1.104248E+06;1.631507E-02
1.104387E+06;1.632950E-02
1.104527E+06;1.634404E-02
1.104666E+06;1.635847E-02
1.104798E+06;1.637218E-02
1.104930E+06;1.638589E-02
1.105062E+06;1.639959E-02
1.105193E+06;1.641320E-02
1.105259E+06;1.642005E-02
1.105325E+06;1.642690E-02
1.105391E+06;1.643376E-02
1.105457E+06;1.644061E-02
1.105523E+06;1.644747E-02
1.105589E+06;1.645432E-02
1.105655E+06;1.646117E-02
1.105720E+06;1.646792E-02
1.105782E+06;1.647436E-02
1.105844E+06;1.648080E-02
1.105906E+06;1.648723E-02
1.105968E+06;1.649367E-02
1.106030E+06;1.650011E-02
1.106092E+06;1.650655E-02
1.106154E+06;1.651298E-02
1.106216E+06;1.651942E-02
1.106264E+06;1.652441E-02
1.106312E+06;1.652939E-02
1.106360E+06;1.653438E-02
1.106407E+06;1.653926E-02
1.106455E+06;1.654424E-02
1.106503E+06;1.654922E-02
1.106551E+06;1.655421E-02
1.106598E+06;1.655909E-02
1.106628E+06;1.656221E-02
1.106657E+06;1.656522E-02
1.106686E+06;1.656823E-02
1.106715E+06;1.657124E-02
1.106755E+06;1.657539E-02
1.106794E+06;1.657944E-02
1.106833E+06;1.658349E-02
1.106872E+06;1.658754E-02
1.106951E+06;1.659574E-02
1.106991E+06;1.659990E-02
1.107030E+06;1.660395E-02
1.107070E+06;1.660810E-02
1.107109E+06;1.661215E-02
1.107149E+06;1.661631E-02
1.107188E+06;1.662036E-02
1.107228E+06;1.662451E-02
1.107267E+06;1.662856E-02
1.107307E+06;1.663271E-02
1.107346E+06;1.663676E-02
1.107386E+06;1.664091E-02
1.107425E+06;1.664496E-02
1.107465E+06;1.664912E-02
1.107504E+06;1.665317E-02
1.107557E+06;1.665867E-02
1.107609E+06;1.666407E-02
1.107661E+06;1.666947E-02
1.107713E+06;1.667487E-02
1.107765E+06;1.668027E-02
1.107817E+06;1.668567E-02
1.107921E+06;1.669647E-02
1.108025E+06;1.670726E-02
1.108129E+06;1.671806E-02
1.108233E+06;1.672886E-02
1.108337E+06;1.673966E-02
1.108449E+06;1.675129E-02
1.108560E+06;1.676281E-02
1.108672E+06;1.677445E-02
1.108783E+06;1.678597E-02
1.108895E+06;1.679760E-02
1.109006E+06;1.680913E-02
1.109118E+06;1.682076E-02
1.109229E+06;1.683228E-02
1.109452E+06;1.685544E-02
1.109675E+06;1.687859E-02
1.109898E+06;1.690175E-02
1.110121E+06;1.692491E-02
1.110330E+06;1.694661E-02
1.110538E+06;1.696820E-02
1.110746E+06;1.698980E-02
1.110954E+06;1.701140E-02
1.111370E+06;1.705460E-02
1.111786E+06;1.709780E-02
1.112017E+06;1.712178E-02
1.112247E+06;1.714566E-02
1.112478E+06;1.716965E-02
1.112708E+06;1.719354E-02
1.112939E+06;1.721752E-02
1.113054E+06;1.722947E-02
1.113169E+06;1.724140E-02
1.113285E+06;1.725345E-02
1.113400E+06;1.726539E-02
1.113515E+06;1.727733E-02
1.113630E+06;1.728927E-02
1.113697E+06;1.729623E-02
1.113764E+06;1.730319E-02
1.113831E+06;1.731015E-02
1.113898E+06;1.731710E-02
1.113965E+06;1.732406E-02
1.113999E+06;1.732759E-02
1.114032E+06;1.733101E-02
1.114066E+06;1.733454E-02
1.114099E+06;1.733797E-02
1.114132E+06;1.734140E-02
1.114165E+06;1.734483E-02
1.114195E+06;1.734794E-02
1.114225E+06;1.735106E-02
1.114255E+06;1.735417E-02
1.114284E+06;1.735718E-02
1.114314E+06;1.736030E-02
1.114329E+06;1.736185E-02
1.114344E+06;1.736341E-02
1.114359E+06;1.736497E-02
1.114374E+06;1.736653E-02
1.114389E+06;1.736808E-02
1.114403E+06;1.736954E-02
1.114419E+06;1.737120E-02
1.114435E+06;1.737286E-02
1.114451E+06;1.737452E-02
1.114459E+06;1.737535E-02
1.114467E+06;1.737618E-02
1.114475E+06;1.737701E-02
1.114483E+06;1.737785E-02
1.114491E+06;1.737868E-02
1.114499E+06;1.737951E-02
1.114507E+06;1.738034E-02
1.114515E+06;1.738117E-02
1.114523E+06;1.738200E-02
1.114530E+06;1.738273E-02
1.114535E+06;1.738324E-02
1.114539E+06;1.738366E-02
1.114543E+06;1.738408E-02
1.114547E+06;1.738449E-02
1.114551E+06;1.738491E-02
1.114555E+06;1.738532E-02
1.114559E+06;1.738574E-02
1.114563E+06;1.738615E-02
1.114568E+06;1.738667E-02
1.114572E+06;1.738709E-02
1.114576E+06;1.738750E-02
1.114580E+06;1.738792E-02
1.114588E+06;1.738875E-02
1.114596E+06;1.738958E-02
1.114605E+06;1.739051E-02
1.114613E+06;1.739134E-02
1.114622E+06;1.739228E-02
1.114630E+06;1.739311E-02
1.114640E+06;1.739415E-02
1.114649E+06;1.739508E-02
1.114657E+06;1.739591E-02
1.114664E+06;1.739664E-02
1.114673E+06;1.739757E-02
1.114682E+06;1.739851E-02
1.114692E+06;1.739955E-02
1.114702E+06;1.740059E-02
1.114712E+06;1.740162E-02
1.114721E+06;1.740256E-02
1.114728E+06;1.740329E-02
1.114735E+06;1.740401E-02
1.114742E+06;1.740474E-02
1.114749E+06;1.740547E-02
1.114756E+06;1.740619E-02
1.114763E+06;1.740692E-02
1.114770E+06;1.740765E-02
1.114777E+06;1.740837E-02
1.114784E+06;1.740910E-02
1.114791E+06;1.740983E-02
1.114798E+06;1.741055E-02
1.114804E+06;1.741118E-02
1.114811E+06;1.741190E-02
1.114817E+06;1.741253E-02
1.114824E+06;1.741325E-02
1.114830E+06;1.741388E-02
1.114837E+06;1.741460E-02
1.114843E+06;1.741523E-02
1.114850E+06;1.741595E-02
1.114856E+06;1.741658E-02
1.114869E+06;1.741793E-02
1.114882E+06;1.741928E-02
1.114895E+06;1.742063E-02
1.114907E+06;1.742187E-02
1.114919E+06;1.742312E-02
1.114931E+06;1.742436E-02
1.114943E+06;1.742561E-02
1.114955E+06;1.742686E-02
1.114979E+06;1.742935E-02
1.115004E+06;1.743195E-02
1.115028E+06;1.743444E-02
1.115052E+06;1.743693E-02
1.115076E+06;1.743942E-02
1.115104E+06;1.744233E-02
1.115132E+06;1.744524E-02
1.115160E+06;1.744814E-02
1.115188E+06;1.745105E-02
1.115216E+06;1.745396E-02
1.115244E+06;1.745687E-02
1.115272E+06;1.745977E-02
1.115300E+06;1.746268E-02
1.115356E+06;1.746849E-02
1.115412E+06;1.747431E-02
1.115468E+06;1.748013E-02
1.115523E+06;1.748584E-02
1.115605E+06;1.749435E-02
1.115687E+06;1.750286E-02
1.115769E+06;1.751138E-02
1.115851E+06;1.751989E-02
1.115933E+06;1.752841E-02
1.116015E+06;1.753693E-02
1.116179E+06;1.755395E-02
1.116343E+06;1.757098E-02
1.116507E+06;1.758801E-02
1.116671E+06;1.760504E-02
1.116835E+06;1.762207E-02
1.117134E+06;1.765312E-02
1.117432E+06;1.768406E-02
1.118028E+06;1.774595E-02
1.118416E+06;1.778624E-02
1.118804E+06;1.782652E-02
1.119192E+06;1.786681E-02
1.119579E+06;1.790700E-02
1.119967E+06;1.794729E-02
1.120161E+06;1.796743E-02
1.120355E+06;1.798757E-02
1.120549E+06;1.800772E-02
1.120743E+06;1.802787E-02
1.120937E+06;1.804802E-02
1.121034E+06;1.805809E-02
1.121130E+06;1.806805E-02
1.121212E+06;1.807657E-02
1.121294E+06;1.808508E-02
1.121376E+06;1.809360E-02
1.121458E+06;1.810212E-02
1.121540E+06;1.811063E-02
1.121581E+06;1.811488E-02
1.121622E+06;1.811914E-02
1.121663E+06;1.812340E-02
1.121704E+06;1.812765E-02
1.121745E+06;1.813191E-02
1.121786E+06;1.813617E-02
1.121820E+06;1.813970E-02
1.121854E+06;1.814323E-02
1.121888E+06;1.814676E-02
1.121921E+06;1.815019E-02
1.121955E+06;1.815372E-02
1.121972E+06;1.815548E-02
1.121988E+06;1.815715E-02
1.122005E+06;1.815891E-02
1.122022E+06;1.816068E-02
1.122039E+06;1.816244E-02
1.122055E+06;1.816410E-02
1.122073E+06;1.816597E-02
1.122091E+06;1.816784E-02
1.122109E+06;1.816971E-02
1.122126E+06;1.817147E-02
1.122135E+06;1.817241E-02
1.122144E+06;1.817334E-02
1.122153E+06;1.817428E-02
1.122161E+06;1.817511E-02
1.122170E+06;1.817604E-02
1.122179E+06;1.817698E-02
1.122188E+06;1.817791E-02
1.122196E+06;1.817874E-02
1.122206E+06;1.817978E-02
1.122215E+06;1.818072E-02
1.122220E+06;1.818124E-02
1.122225E+06;1.818175E-02
1.122230E+06;1.818227E-02
1.122234E+06;1.818269E-02
1.122239E+06;1.818321E-02
1.122244E+06;1.818373E-02
1.122249E+06;1.818425E-02
1.122253E+06;1.818466E-02
1.122258E+06;1.818518E-02
1.122262E+06;1.818560E-02
1.122271E+06;1.818653E-02
1.122276E+06;1.818705E-02
1.122281E+06;1.818757E-02
1.122286E+06;1.818809E-02
1.122290E+06;1.818850E-02
1.122295E+06;1.818902E-02
1.122299E+06;1.818944E-02
1.122304E+06;1.818996E-02
1.122308E+06;1.819037E-02
1.122314E+06;1.819100E-02
1.122319E+06;1.819151E-02
1.122330E+06;1.819266E-02
1.122341E+06;1.819380E-02
1.122347E+06;1.819442E-02
1.122352E+06;1.819494E-02
1.122362E+06;1.819598E-02
1.122371E+06;1.819691E-02
1.122381E+06;1.819795E-02
1.122391E+06;1.819899E-02
1.122401E+06;1.820003E-02
1.122410E+06;1.820096E-02
1.122418E+06;1.820179E-02
1.122426E+06;1.820263E-02
1.122434E+06;1.820346E-02
1.122442E+06;1.820429E-02
1.122450E+06;1.820512E-02
1.122458E+06;1.820595E-02
1.122466E+06;1.820678E-02
1.122473E+06;1.820751E-02
1.122481E+06;1.820834E-02
1.122488E+06;1.820906E-02
1.122495E+06;1.820979E-02
1.122502E+06;1.821052E-02
1.122510E+06;1.821135E-02
1.122517E+06;1.821207E-02
1.122524E+06;1.821280E-02
1.122531E+06;1.821353E-02
1.122539E+06;1.821436E-02
1.122546E+06;1.821509E-02
1.122560E+06;1.821654E-02
1.122574E+06;1.821799E-02
1.122588E+06;1.821945E-02
1.122601E+06;1.822080E-02
1.122614E+06;1.822215E-02
1.122627E+06;1.822350E-02
1.122640E+06;1.822485E-02
1.122653E+06;1.822620E-02
1.122666E+06;1.822755E-02
1.122691E+06;1.823014E-02
1.122717E+06;1.823284E-02
1.122743E+06;1.823554E-02
1.122769E+06;1.823824E-02
1.122794E+06;1.824084E-02
1.122820E+06;1.824354E-02
1.122846E+06;1.824624E-02
1.122872E+06;1.824894E-02
1.122897E+06;1.825153E-02
1.122923E+06;1.825423E-02
1.122949E+06;1.825693E-02
1.123000E+06;1.826223E-02
1.123052E+06;1.826763E-02
1.123103E+06;1.827292E-02
1.123155E+06;1.827832E-02
1.123206E+06;1.828362E-02
1.123261E+06;1.828933E-02
1.123315E+06;1.829494E-02
1.123424E+06;1.830625E-02
1.123533E+06;1.831757E-02
1.123641E+06;1.832879E-02
1.123859E+06;1.835142E-02
1.124076E+06;1.837396E-02
1.124294E+06;1.839659E-02
1.124511E+06;1.841913E-02
1.124945E+06;1.846419E-02
1.125311E+06;1.850220E-02
1.126227E+06;1.859731E-02
1.127143E+06;1.869243E-02
1.128059E+06;1.878754E-02
1.128974E+06;1.888255E-02
1.129890E+06;1.897767E-02
1.130348E+06;1.902522E-02
1.130805E+06;1.907268E-02
1.131263E+06;1.912023E-02
1.131721E+06;1.916780E-02
1.132179E+06;1.921535E-02
1.132636E+06;1.926280E-02
1.133009E+06;1.930154E-02
1.133382E+06;1.934026E-02
1.133755E+06;1.937900E-02
1.134128E+06;1.941773E-02
1.134501E+06;1.945646E-02
1.134688E+06;1.947588E-02
1.134874E+06;1.949519E-02
1.135061E+06;1.951461E-02
1.135247E+06;1.953393E-02
1.135434E+06;1.955334E-02
1.135620E+06;1.957265E-02
1.135834E+06;1.959487E-02
1.135941E+06;1.960598E-02
1.136048E+06;1.961709E-02
1.136155E+06;1.962821E-02
1.136262E+06;1.963932E-02
1.136369E+06;1.965043E-02
1.136475E+06;1.966144E-02
1.136569E+06;1.967120E-02
1.136663E+06;1.968095E-02
1.136757E+06;1.969072E-02
1.136850E+06;1.970037E-02
1.136944E+06;1.971014E-02
1.136991E+06;1.971501E-02
1.137037E+06;1.971979E-02
1.137084E+06;1.972467E-02
1.137131E+06;1.972955E-02
1.137178E+06;1.973443E-02
1.137224E+06;1.973921E-02
1.137298E+06;1.974689E-02
1.137371E+06;1.975447E-02
1.137444E+06;1.976205E-02
1.137517E+06;1.976964E-02
1.137591E+06;1.977732E-02
1.137664E+06;1.978490E-02
1.137737E+06;1.979248E-02
1.137810E+06;1.980006E-02
1.137863E+06;1.980556E-02
1.137915E+06;1.981096E-02
1.138020E+06;1.982186E-02
1.138125E+06;1.983277E-02
1.138229E+06;1.984357E-02
1.138351E+06;1.985624E-02
1.138473E+06;1.986890E-02
1.138595E+06;1.988157E-02
1.138717E+06;1.989424E-02
1.138839E+06;1.990691E-02
1.138961E+06;1.991957E-02
1.139083E+06;1.993224E-02
1.139205E+06;1.994491E-02
1.139369E+06;1.996194E-02
1.139532E+06;1.997886E-02
1.139695E+06;1.999579E-02
1.139858E+06;2.001272E-02
1.140021E+06;2.002964E-02
1.140184E+06;2.004657E-02
1.140510E+06;2.008042E-02
1.140759E+06;2.010627E-02
1.141008E+06;2.013213E-02
1.141257E+06;2.015798E-02
1.141505E+06;2.018373E-02
1.142003E+06;2.023544E-02
1.142500E+06;2.028706E-02
1.143138E+06;2.035331E-02
1.143775E+06;2.041945E-02
1.144413E+06;2.048570E-02
1.145050E+06;2.055184E-02
1.145414E+06;2.058964E-02
1.145778E+06;2.062743E-02
1.146142E+06;2.066523E-02
1.146324E+06;2.068413E-02
1.146505E+06;2.070292E-02
1.146869E+06;2.074072E-02
1.147051E+06;2.075962E-02
1.147232E+06;2.077841E-02
1.147414E+06;2.079731E-02
1.147596E+06;2.081621E-02
1.147687E+06;2.082566E-02
1.147778E+06;2.083511E-02
1.147869E+06;2.084456E-02
1.147959E+06;2.085390E-02
1.148036E+06;2.086190E-02
1.148112E+06;2.086979E-02
1.148188E+06;2.087768E-02
1.148264E+06;2.088557E-02
1.148341E+06;2.089357E-02
1.148417E+06;2.090146E-02
1.148455E+06;2.090541E-02
1.148493E+06;2.090935E-02
1.148531E+06;2.091330E-02
1.148569E+06;2.091724E-02
1.148619E+06;2.092244E-02
1.148668E+06;2.092752E-02
1.148693E+06;2.093012E-02
1.148718E+06;2.093272E-02
1.148743E+06;2.093531E-02
1.148767E+06;2.093781E-02
1.148792E+06;2.094040E-02
1.148817E+06;2.094300E-02
1.148842E+06;2.094559E-02
1.148866E+06;2.094808E-02
1.148891E+06;2.095068E-02
1.148915E+06;2.095317E-02
1.148964E+06;2.095826E-02
1.149000E+06;2.096200E-02
1.149036E+06;2.096574E-02
1.149059E+06;2.096813E-02
1.149082E+06;2.097051E-02
1.149127E+06;2.097519E-02
1.149172E+06;2.097986E-02
1.149217E+06;2.098453E-02
1.149277E+06;2.099076E-02
1.149337E+06;2.099699E-02
1.149397E+06;2.100322E-02
1.149456E+06;2.100935E-02
1.149516E+06;2.101558E-02
1.149575E+06;2.102170E-02
1.149635E+06;2.102793E-02
1.149694E+06;2.103406E-02
1.149764E+06;2.104133E-02
1.149833E+06;2.104849E-02
1.149902E+06;2.105566E-02
1.149971E+06;2.106282E-02
1.150040E+06;2.106999E-02
1.150109E+06;2.107715E-02
1.150247E+06;2.109148E-02
1.150386E+06;2.110592E-02
1.150524E+06;2.112025E-02
1.150662E+06;2.113458E-02
1.150800E+06;2.114890E-02
1.151137E+06;2.118390E-02
1.151432E+06;2.121453E-02
1.151726E+06;2.124506E-02
1.152020E+06;2.127559E-02
1.152314E+06;2.130612E-02
1.152608E+06;2.133664E-02
1.152902E+06;2.136717E-02
1.153196E+06;2.139770E-02
1.153490E+06;2.142823E-02
1.153911E+06;2.147194E-02
1.154331E+06;2.151556E-02
1.154752E+06;2.155927E-02
1.155172E+06;2.160288E-02
1.155508E+06;2.163777E-02
1.155676E+06;2.165522E-02
1.155844E+06;2.167266E-02
1.155956E+06;2.168429E-02
1.156012E+06;2.169010E-02
1.156067E+06;2.169582E-02
1.156123E+06;2.170163E-02
1.156151E+06;2.170454E-02
1.156178E+06;2.170734E-02
1.156206E+06;2.171025E-02
1.156234E+06;2.171316E-02
1.156248E+06;2.171461E-02
1.156262E+06;2.171606E-02
1.156276E+06;2.171752E-02
1.156289E+06;2.171887E-02
1.156303E+06;2.172032E-02
1.156317E+06;2.172178E-02
1.156324E+06;2.172250E-02
1.156331E+06;2.172323E-02
1.156338E+06;2.172396E-02
1.156344E+06;2.172458E-02
1.156351E+06;2.172531E-02
1.156358E+06;2.172603E-02
1.156365E+06;2.172676E-02
1.156371E+06;2.172738E-02
1.156378E+06;2.172811E-02
1.156385E+06;2.172884E-02
1.156392E+06;2.172956E-02
1.156398E+06;2.173019E-02
1.156404E+06;2.173081E-02
1.156410E+06;2.173143E-02
1.156416E+06;2.173206E-02
1.156422E+06;2.173268E-02
1.156428E+06;2.173330E-02
1.156434E+06;2.173392E-02
1.156446E+06;2.173517E-02
1.156461E+06;2.173673E-02
1.156468E+06;2.173745E-02
1.156475E+06;2.173818E-02
1.156482E+06;2.173891E-02
1.156489E+06;2.173963E-02
1.156491E+06;2.173984E-02
1.156499E+06;2.174067E-02
1.156506E+06;2.174140E-02
1.156513E+06;2.174213E-02
1.156520E+06;2.174285E-02
1.156534E+06;2.174431E-02
1.156548E+06;2.174576E-02
1.156555E+06;2.174649E-02
1.156561E+06;2.174711E-02
1.156568E+06;2.174784E-02
1.156574E+06;2.174846E-02
1.156581E+06;2.174919E-02
1.156587E+06;2.174981E-02
1.156594E+06;2.175054E-02
1.156600E+06;2.175116E-02
1.156606E+06;2.175179E-02
1.156612E+06;2.175241E-02
1.156619E+06;2.175314E-02
1.156625E+06;2.175376E-02
1.156631E+06;2.175438E-02
1.156637E+06;2.175500E-02
1.156644E+06;2.175573E-02
1.156650E+06;2.175635E-02
1.156656E+06;2.175698E-02
1.156662E+06;2.175760E-02
1.156675E+06;2.175895E-02
1.156687E+06;2.176020E-02
1.156697E+06;2.176123E-02
1.156707E+06;2.176227E-02
1.156727E+06;2.176435E-02
1.156747E+06;2.176642E-02
1.156766E+06;2.176840E-02
1.156786E+06;2.177047E-02
1.156806E+06;2.177255E-02
1.156845E+06;2.177660E-02
1.156885E+06;2.178076E-02
1.156924E+06;2.178481E-02
1.156963E+06;2.178885E-02
1.157002E+06;2.179290E-02
1.157066E+06;2.179955E-02
1.157130E+06;2.180619E-02
1.157257E+06;2.181938E-02
1.157384E+06;2.183257E-02
1.157511E+06;2.184576E-02
1.157765E+06;2.187213E-02
1.158019E+06;2.189851E-02
1.158274E+06;2.192499E-02
1.158528E+06;2.195136E-02
1.159036E+06;2.200411E-02
1.159317E+06;2.203328E-02
1.159597E+06;2.206236E-02
1.159877E+06;2.209143E-02
1.160157E+06;2.212051E-02
1.160306E+06;2.213598E-02
1.160381E+06;2.214377E-02
1.160455E+06;2.215145E-02
1.160530E+06;2.215924E-02
1.160567E+06;2.216308E-02
1.160604E+06;2.216693E-02
1.160641E+06;2.217077E-02
1.160678E+06;2.217461E-02
1.160697E+06;2.217658E-02
1.160715E+06;2.217845E-02
1.160734E+06;2.218043E-02
1.160752E+06;2.218229E-02
1.160769E+06;2.218406E-02
1.160785E+06;2.218572E-02
1.160802E+06;2.218749E-02
1.160810E+06;2.218832E-02
1.160818E+06;2.218915E-02
1.160827E+06;2.219008E-02
1.160835E+06;2.219091E-02
1.160843E+06;2.219174E-02
1.160847E+06;2.219216E-02
1.160851E+06;2.219257E-02
1.160856E+06;2.219309E-02
1.160860E+06;2.219351E-02
1.160864E+06;2.219392E-02
1.160868E+06;2.219434E-02
1.160872E+06;2.219476E-02
1.160876E+06;2.219517E-02
1.160880E+06;2.219559E-02
1.160884E+06;2.219600E-02
1.160888E+06;2.219642E-02
1.160892E+06;2.219683E-02
1.160896E+06;2.219725E-02
1.160899E+06;2.219756E-02
1.160903E+06;2.219797E-02
1.160906E+06;2.219828E-02
1.160910E+06;2.219870E-02
1.160913E+06;2.219901E-02
1.160917E+06;2.219943E-02
1.160920E+06;2.219974E-02
1.160924E+06;2.220015E-02
1.160927E+06;2.220047E-02
1.160931E+06;2.220088E-02
1.160934E+06;2.220119E-02
1.160941E+06;2.220192E-02
1.160948E+06;2.220265E-02
1.160955E+06;2.220337E-02
1.160969E+06;2.220483E-02
1.160977E+06;2.220566E-02
1.160985E+06;2.220649E-02
1.160990E+06;2.220701E-02
1.160995E+06;2.220753E-02
1.161002E+06;2.220825E-02
1.161003E+06;2.220836E-02
1.161007E+06;2.220877E-02
1.161012E+06;2.220929E-02
1.161017E+06;2.220981E-02
1.161023E+06;2.221043E-02
1.161029E+06;2.221106E-02
1.161042E+06;2.221241E-02
1.161054E+06;2.221365E-02
1.161060E+06;2.221428E-02
1.161066E+06;2.221490E-02
1.161072E+06;2.221552E-02
1.161077E+06;2.221604E-02
1.161080E+06;2.221635E-02
1.161083E+06;2.221666E-02
1.161086E+06;2.221698E-02
1.161089E+06;2.221729E-02
1.161092E+06;2.221760E-02
1.161095E+06;2.221791E-02
1.161098E+06;2.221822E-02
1.161100E+06;2.221843E-02
1.161104E+06;2.221884E-02
1.161107E+06;2.221916E-02
1.161110E+06;2.221947E-02
1.161113E+06;2.221978E-02
1.161117E+06;2.222019E-02
1.161120E+06;2.222051E-02
1.161123E+06;2.222082E-02
1.161126E+06;2.222113E-02
1.161130E+06;2.222154E-02
1.161133E+06;2.222186E-02
1.161136E+06;2.222217E-02
1.161139E+06;2.222248E-02
1.161143E+06;2.222289E-02
1.161146E+06;2.222320E-02
1.161152E+06;2.222383E-02
1.161159E+06;2.222455E-02
1.161165E+06;2.222518E-02
1.161172E+06;2.222590E-02
1.161178E+06;2.222653E-02
1.161185E+06;2.222725E-02
1.161191E+06;2.222788E-02
1.161203E+06;2.222912E-02
1.161214E+06;2.223027E-02
1.161225E+06;2.223141E-02
1.161246E+06;2.223359E-02
1.161268E+06;2.223587E-02
1.161289E+06;2.223805E-02
1.161311E+06;2.224034E-02
1.161332E+06;2.224252E-02
1.161353E+06;2.224470E-02
1.161374E+06;2.224688E-02
1.161417E+06;2.225134E-02
1.161460E+06;2.225581E-02
1.161503E+06;2.226028E-02
1.161545E+06;2.226464E-02
1.161626E+06;2.227305E-02
1.161707E+06;2.228146E-02
1.161788E+06;2.228987E-02
1.161868E+06;2.229818E-02
1.162030E+06;2.231500E-02
1.162191E+06;2.233172E-02
1.162514E+06;2.236525E-02
1.162836E+06;2.239869E-02
1.163482E+06;2.246577E-02
1.164127E+06;2.253274E-02
1.164663E+06;2.258840E-02
1.164931E+06;2.261623E-02
1.165199E+06;2.264406E-02
1.165467E+06;2.267188E-02
1.165601E+06;2.268580E-02
1.165735E+06;2.269972E-02
1.165869E+06;2.271363E-02
1.166003E+06;2.272754E-02
1.166137E+06;2.274146E-02
1.166204E+06;2.274841E-02
1.166271E+06;2.275537E-02
1.166345E+06;2.276306E-02
1.166418E+06;2.277064E-02
1.166491E+06;2.277822E-02
1.166564E+06;2.278580E-02
1.166601E+06;2.278964E-02
1.166637E+06;2.279338E-02
1.166674E+06;2.279722E-02
1.166710E+06;2.280096E-02
1.166747E+06;2.280480E-02
1.166783E+06;2.280853E-02
1.166820E+06;2.281238E-02
1.166856E+06;2.281612E-02
1.166890E+06;2.281965E-02
1.166923E+06;2.282307E-02
1.166957E+06;2.282660E-02
1.166990E+06;2.283003E-02
1.167007E+06;2.283179E-02
1.167024E+06;2.283356E-02
1.167041E+06;2.283532E-02
1.167057E+06;2.283699E-02
1.167074E+06;2.283875E-02
1.167091E+06;2.284052E-02
1.167108E+06;2.284228E-02
1.167124E+06;2.284394E-02
1.167146E+06;2.284623E-02
1.167167E+06;2.284841E-02
1.167188E+06;2.285059E-02
1.167209E+06;2.285277E-02
1.167228E+06;2.285474E-02
1.167246E+06;2.285661E-02
1.167265E+06;2.285859E-02
1.167283E+06;2.286046E-02
1.167302E+06;2.286243E-02
1.167320E+06;2.286430E-02
1.167338E+06;2.286617E-02
1.167356E+06;2.286804E-02
1.167367E+06;2.286918E-02
